review_score,delivery_late,total_price
5,0,105.74
5,0,133.76
5,0,104.73
3,0,63.5
5,0,54.09
4,0,26.6
4,0,116.24
4,0,371.9
1,0,1767.1
5,0,205.28
3,0,241.93
5,0,37.83
3,0,95.56
5,0,73.34
4,0,19.36
5,0,27.49
4,0,174.22
1,0,180.49
5,0,289.83
5,0,75.34
5,0,511.32
4,0,275.71
4,0,48.22
5,0,149.86
5,0,445.19
5,0,125.05
1,0,202.83
5,0,56.34
5,0,125.42
2,0,263.95
5,0,206.84
5,0,56.78
1,1,66.1
5,0,623.7
1,1,218.32
5,0,85.18
1,1,245.5
5,0,72.45
1,0,97.76
1,1,71.88
5,1,1233.65
4,0,283.56
4,0,328.17
2,0,22.72
5,0,55.0
1,0,151.84
5,0,117.04
5,0,48.68
5,0,41.13
4,0,290.16
5,0,161.56
5,0,336.56
5,0,49.23
1,1,111.9
5,0,296.08
4,0,340.07
5,0,671.7
5,0,219.57
5,0,102.96
1,0,57.69
5,0,141.82
4,0,78.51
2,0,66.69
5,0,133.71
3,0,717.23
5,0,115.73
5,0,377.32
5,0,37.46
5,0,111.8
5,0,46.13
5,0,136.38
5,0,104.12
3,0,116.94
3,0,119.52
5,0,124.16
5,0,126.02
4,0,647.54
4,0,397.44
5,0,140.61
5,0,117.74
1,0,530.22
1,1,137.99
3,0,827.3
4,0,75.63
1,0,159.12
5,0,105.98
1,0,207.62
5,0,203.65
5,0,258.91
5,0,242.91
1,0,179.31
5,0,117.75
5,0,44.69
1,0,333.36
1,0,87.2
1,0,151.83
5,0,75.5
3,0,357.03
5,0,810.13
5,0,105.94
5,0,243.11
3,0,133.85
5,0,277.5
5,0,195.6
4,0,132.08
5,0,62.01
5,0,64.1
1,1,236.56
5,0,53.16
5,0,216.27
5,0,25.83
5,0,81.72
5,0,183.43
4,0,37.77
4,0,88.62
5,0,150.89
5,0,210.58
5,0,69.29
5,0,1124.96
5,0,138.5
5,0,140.65
5,0,88.29
1,0,250.68
1,0,45.96
4,0,109.07
5,0,434.92
5,0,162.52
4,0,75.15
2,0,237.54
3,0,491.36
5,0,99.43
5,0,77.57
5,0,127.76
5,0,315.61
5,0,135.82
5,0,1378.79
5,0,112.55
4,0,33.51
5,0,25.38
3,0,61.98
5,0,69.84
1,0,55.11
5,0,42.86
1,0,140.66
5,0,128.77
5,0,38.24
2,1,354.45
4,0,98.3
5,0,1861.26
5,0,124.32
5,0,76.29
5,1,63.07
5,0,126.52
5,1,117.96
5,0,149.45
5,0,107.85
5,0,45.69
4,0,101.93
4,0,436.32
5,0,547.98
3,0,232.14
5,0,115.0
1,0,232.06
5,0,70.27
3,1,148.71
4,0,83.68
3,0,33.99
5,0,74.88
4,0,610.59
5,0,169.13
5,0,68.23
5,0,148.71
3,0,178.44
5,0,68.75
5,0,57.97
5,0,70.83
1,1,169.28
5,0,454.76
5,0,177.54
5,0,232.5
2,0,106.16
2,0,35.77
4,0,143.5
5,0,1281.12
5,0,52.85
5,0,113.71
5,0,226.66
5,0,355.48
5,0,35.79
4,0,262.82
4,0,101.73
5,0,45.09
5,0,255.58
5,0,66.67
4,0,139.61
3,0,70.14
4,0,144.54
5,0,300.28
1,0,81.47
5,0,74.14
5,0,49.95
5,0,38.06
5,0,145.81
5,0,47.69
5,0,80.35
1,0,68.35
5,0,42.12
5,0,118.93
5,0,69.72
1,1,55.22
5,0,53.1
5,0,25.5
5,0,779.98
2,0,418.55
1,0,73.38
5,0,170.33
5,0,208.11
5,0,158.92
5,0,77.81
5,0,263.87
5,0,176.5
2,0,92.5
5,0,72.53
3,0,123.16
5,0,38.29
5,0,113.7
5,0,21.77
5,0,190.47
5,0,184.79
5,0,383.82
4,0,195.0
5,0,1281.12
4,0,152.92
3,0,1087.44
4,1,595.3
4,0,55.03
5,0,72.14
5,0,92.64
4,0,257.45
5,0,41.0
5,0,58.16
5,0,198.48
4,0,84.23
5,0,235.46
4,0,127.15
4,0,240.76
3,0,67.72
5,0,113.11
5,0,531.92
4,0,378.4
1,0,53.81
5,0,110.0
5,0,315.54
1,0,279.46
5,0,114.2
5,0,305.19
3,0,354.81
4,0,112.6
5,0,458.56
5,0,39.0
5,0,180.64
5,0,54.33
4,0,633.5
5,0,149.95
5,0,93.65
1,1,193.72
5,0,40.1
5,0,116.74
4,0,236.7
3,0,253.29
4,0,147.69
4,0,227.27
4,0,65.0
5,0,19.88
4,1,128.76
5,0,137.99
5,0,317.4
5,0,54.63
5,0,236.81
3,0,262.7
4,0,46.69
4,0,529.54
5,0,198.26
2,0,173.66
2,0,148.86
1,1,81.79
5,0,260.77
4,0,209.41
4,0,99.74
3,0,120.09
5,0,78.58
4,0,69.0
3,1,138.72
3,0,40.23
4,0,77.57
5,0,44.75
5,0,101.45
1,0,154.44
5,0,147.26
5,1,165.48
5,0,360.6
5,0,59.09
5,0,103.13
1,0,114.42
3,0,76.89
5,0,102.13
4,0,680.82
5,0,83.23
5,0,99.22
5,0,121.59
5,0,86.08
5,0,148.28
5,0,72.18
5,0,121.28
4,0,73.18
3,0,71.14
4,0,66.6
5,0,108.1
4,0,49.62
5,0,126.54
5,0,64.17
5,0,48.77
5,0,3122.72
5,0,156.39
1,1,90.05
5,0,102.84
1,0,1023.9
4,0,192.98
5,0,40.18
4,0,283.47
3,0,55.24
5,0,49.27
5,0,59.33
5,0,75.5
5,0,147.15
5,0,202.76
5,0,185.82
5,0,597.2
4,0,69.56
5,0,117.44
5,0,96.04
4,0,264.6
5,0,68.89
5,0,110.19
5,0,32.38
5,1,52.84
3,0,162.64
4,0,54.23
5,0,36.75
4,0,51.35
5,0,151.3
5,0,69.03
4,0,67.14
5,0,353.4
5,0,340.07
4,0,675.09
5,0,58.62
5,0,115.64
1,0,59.32
5,0,264.66
4,0,320.96
5,0,99.1
4,0,102.59
5,0,45.86
4,1,87.64
4,0,103.5
5,0,209.14
5,0,237.54
5,0,73.68
5,0,115.9
5,0,64.42
4,0,93.72
4,0,57.51
3,0,347.26
1,0,39.26
5,0,328.76
3,0,70.03
5,0,287.0
1,0,187.43
4,0,161.54
3,0,869.09
5,0,23.3
5,0,104.66
1,0,179.41
4,0,71.14
5,0,55.17
5,0,132.57
5,0,1415.66
5,0,242.1
5,0,93.09
4,0,224.9
5,0,115.35
5,0,334.49
4,0,128.72
5,0,23.78
5,0,315.54
5,0,157.04
3,0,147.15
5,0,50.95
1,0,178.9
5,0,163.32
5,0,166.96
5,0,204.0
5,0,199.03
5,0,163.06
5,0,132.57
5,0,258.86
5,0,44.13
3,0,73.34
5,0,37.61
4,0,45.34
1,1,160.76
5,0,127.84
4,0,546.03
5,0,253.52
4,0,43.1
1,0,193.31
4,0,85.79
5,0,106.21
5,0,64.39
5,0,123.87
5,0,19.77
5,0,132.04
5,0,58.13
5,0,79.33
2,1,103.04
4,0,382.92
5,0,156.64
4,0,75.17
1,0,74.46
4,0,113.33
5,0,47.63
5,0,217.86
5,0,230.52
5,0,99.9
4,0,803.68
4,0,34.06
5,0,79.2
4,0,212.11
5,0,150.59
5,0,66.59
3,0,117.46
1,0,118.3
4,0,126.71
5,0,160.16
4,0,37.13
5,0,70.55
4,0,48.01
5,0,121.79
4,0,30.51
3,0,30.95
1,0,21.75
5,0,28.29
5,0,82.51
1,1,55.0
1,0,166.46
5,0,205.16
5,0,141.25
5,0,113.29
5,0,66.74
5,0,28.7
1,1,57.1
5,0,343.85
5,0,89.46
4,0,200.22
1,0,191.22
1,0,99.7
5,0,317.04
5,0,261.78
4,0,112.62
4,0,185.56
5,0,177.66
3,0,177.44
5,0,50.0
4,0,89.75
1,1,333.03
5,0,99.43
5,1,174.35
5,0,190.48
5,0,475.42
5,0,111.89
5,0,27.22
5,0,140.99
4,1,86.39
5,0,74.82
5,0,35.09
5,0,132.0
5,0,68.94
4,0,25.03
4,0,279.24
5,0,133.76
5,0,214.76
1,1,600.43
5,1,219.77
5,0,117.42
5,0,92.74
5,0,37.68
5,0,165.11
5,0,142.57
1,0,514.69
5,0,187.47
5,0,48.22
4,0,1250.81
5,0,70.66
5,0,44.58
5,0,38.95
1,1,46.69
1,0,103.56
5,0,83.62
5,0,52.97
5,0,211.01
5,0,86.24
5,0,59.39
5,0,112.46
5,0,54.0
5,0,105.97
5,0,27.68
5,0,56.89
3,0,2913.47
1,0,101.24
4,0,113.67
5,0,80.11
5,0,121.12
5,0,137.5
5,0,62.74
5,0,336.98
4,0,220.2
4,1,259.15
5,0,235.92
3,0,283.66
4,0,110.58
5,0,107.66
5,0,45.0
3,0,139.07
5,0,608.2
4,0,64.74
1,0,137.42
5,0,76.11
5,0,76.56
5,0,69.99
5,0,279.57
2,1,134.36
5,0,139.61
5,0,206.52
5,0,224.87
5,0,226.06
5,0,30.75
2,0,63.5
5,0,57.79
2,0,68.89
3,0,200.24
4,0,77.57
5,0,204.18
2,0,35.48
5,0,126.63
5,0,318.17
4,0,37.9
5,0,116.44
1,0,145.56
5,0,69.97
5,0,217.64
5,0,22.77
4,1,303.7
1,1,106.16
3,0,962.31
5,0,123.42
5,0,140.32
5,0,68.54
5,0,113.44
5,0,62.69
1,1,47.34
5,0,29.32
5,0,275.2
5,0,207.4
5,0,276.22
5,0,114.79
4,0,64.09
5,0,324.06
5,0,95.67
5,0,42.78
5,0,54.62
5,0,77.44
2,1,288.43
4,1,64.46
2,0,58.19
3,1,40.22
3,0,247.68
4,0,2039.2
1,0,363.99
4,0,130.55
4,0,68.32
5,0,103.36
5,0,258.99
5,0,61.44
5,0,126.19
5,0,236.55
5,0,59.96
1,0,69.94
3,0,108.35
5,0,53.09
1,0,259.06
3,0,378.88
4,0,78.58
5,0,35.77
5,0,274.61
4,0,34.86
4,0,183.88
5,0,37.29
5,0,69.24
1,0,317.16
5,0,31.32
5,0,66.71
5,0,215.86
3,0,29.38
5,0,69.9
5,0,108.0
1,0,2264.9
5,0,62.68
5,1,59.0
4,0,240.92
5,0,92.79
4,0,57.23
1,1,88.76
5,0,36.73
4,0,50.73
1,0,347.97
1,0,123.42
4,0,123.52
5,0,214.16
4,0,108.07
2,0,380.94
3,0,43.27
1,1,76.36
5,0,787.53
5,0,196.01
5,0,148.32
4,1,115.86
1,0,151.24
4,0,117.9
5,0,31.75
1,0,101.51
2,0,195.89
5,0,196.61
1,1,215.05
5,0,50.0
1,1,375.25
4,0,65.22
5,0,48.01
1,1,70.89
1,1,44.38
1,0,22.38
1,0,177.98
5,0,157.21
1,0,42.32
1,0,36.0
5,0,39.09
5,0,40.25
1,0,223.14
5,0,117.94
5,0,208.07
5,0,57.75
1,1,36.0
5,0,179.56
5,0,115.44
4,0,268.02
4,0,54.7
4,0,174.64
4,0,37.77
5,1,32.43
4,0,106.19
5,0,356.54
5,0,35.77
2,0,194.71
5,0,117.82
3,0,314.41
4,0,39.62
5,0,1129.85
5,1,92.45
4,0,113.48
5,0,34.13
5,0,54.31
5,0,93.19
5,0,132.13
5,0,100.04
4,0,52.39
5,1,117.85
5,0,87.76
5,1,31.13
5,0,133.28
3,0,58.16
1,1,159.6
5,0,75.75
3,0,31.77
3,0,183.96
5,0,273.31
5,1,159.14
3,0,96.8
4,0,57.11
4,0,120.09
4,0,135.46
4,0,71.71
5,0,221.14
5,0,88.26
2,1,27.88
5,0,425.46
5,0,85.14
4,0,33.75
4,0,117.31
5,0,315.16999999999996
4,0,152.17
5,0,79.23
5,0,155.03
4,0,140.51
5,0,35.68
4,0,54.13
5,0,70.89
5,0,52.08
5,0,165.86
4,0,91.05
1,0,328.14
3,0,89.58
4,0,140.08
5,0,102.26
5,0,179.87
5,0,61.85
5,0,80.77
5,0,107.21
4,0,57.0
5,0,97.52
4,0,41.75
5,0,46.66
1,1,311.98
1,1,254.88
5,0,186.71
4,0,72.42
4,0,131.16
4,0,162.33
1,0,44.85
3,0,558.96
5,1,85.92
5,0,133.84
5,0,66.66
5,0,142.92
5,0,132.05
1,0,174.28
3,0,146.34
5,0,112.61
4,0,111.21
5,0,206.84
1,1,68.35
3,0,217.29
5,0,116.94
5,0,317.35
1,0,142.06
4,0,164.06
5,0,91.19
5,0,174.34
5,0,125.64
5,0,200.02
5,0,216.07
4,0,315.9
5,0,75.08
5,0,36.0
5,0,33.72
3,1,423.21
5,0,33.92
3,0,123.83
5,0,279.0
5,0,138.09
5,0,41.55
5,0,152.31
1,0,73.5
4,0,52.58
3,1,148.16
5,0,313.0
5,0,191.83
5,0,187.91
5,0,65.71
5,0,236.7
4,0,244.34
3,1,68.87
5,0,212.89
4,0,39.84
5,0,77.57
5,0,57.78
1,0,405.24
4,0,77.57
5,0,93.4
5,0,91.67
4,0,163.97
4,0,87.64
4,0,93.95
4,0,50.28
5,0,55.86
1,0,234.7
4,0,31.77
4,0,143.38
4,0,175.87
3,0,145.91
5,0,48.22
5,0,32.37
5,0,109.5
5,0,868.93
1,0,299.79
4,0,73.34
5,0,21.38
5,0,144.66
1,0,306.54
4,0,259.87
5,0,222.08
5,0,162.82
5,0,184.59
3,0,33.09
1,1,113.11
5,0,218.55
5,0,64.3
5,0,90.28
4,0,1251.44
3,0,208.79
1,0,260.58
5,0,114.74
1,0,107.75
1,0,386.93
1,0,27.1
4,0,47.05
5,0,132.57
5,0,330.8
5,0,182.52
1,0,261.13
5,0,20.62
5,0,202.5
5,0,61.58
1,0,465.42
5,0,20.69
5,0,91.55
5,0,158.71
1,0,137.6
5,0,26.45
5,0,186.27
1,0,98.51
5,0,75.5
1,0,7274.88
5,0,61.84
5,0,36.35
5,0,159.02
1,0,132.05
3,1,156.9
5,0,162.79
2,0,102.64
4,0,59.47
5,0,168.1
5,0,50.42
5,0,302.64
4,0,158.74
5,0,22.290000000000003
5,0,60.85
5,0,74.49
1,0,194.11
5,0,125.45
5,0,60.1
1,0,57.23
1,0,36.04
5,0,33.1
5,0,143.7
5,0,48.22
3,0,174.63
2,0,1044.03
4,0,385.37
1,0,139.8
5,0,266.4
5,0,111.54
5,0,104.62
1,1,139.61
5,0,160.5
5,0,129.38
5,0,58.46
5,0,139.8
5,0,177.87
5,0,275.4
5,0,146.35
1,0,881.52
5,0,116.84
4,0,104.37
1,0,1014.02
5,0,46.59
4,0,58.17
5,0,82.9
2,0,1233.42
3,0,223.79
5,0,36.22
3,0,69.69
5,0,59.63
5,0,114.44
5,0,37.44
3,0,190.37
5,0,117.36
5,0,286.02
5,0,123.49
4,0,69.22
5,0,100.24
2,0,58.23
4,0,72.88
2,0,94.12
4,0,90.39
5,0,33.1
5,0,80.2
5,0,286.64
5,0,63.22
5,0,47.9
3,0,88.66
1,1,56.01
1,0,267.78
3,1,29.41
5,0,60.85
4,0,229.63
4,0,25.61
4,0,112.12
1,0,278.38
5,0,89.21
5,0,205.07
4,0,987.98
5,0,181.68
1,0,110.02
5,0,501.36
4,0,19.07
5,0,37.47
5,0,223.14
5,0,153.78
3,0,257.78
5,0,192.12
5,0,130.84
5,0,197.02
5,0,43.28
5,0,70.97
1,0,296.53
5,0,161.62
3,1,150.16
3,0,153.23
5,0,137.93
5,0,98.44
5,0,25.09
4,0,316.72
5,0,26.77
5,0,98.38
5,0,146.56
5,0,195.35
5,0,59.44
4,0,79.77
1,0,690.86
5,0,85.84
5,0,61.77
5,0,61.96
3,0,115.8
5,0,195.0
5,1,237.84
3,0,182.4
5,0,100.82
4,0,28.76
4,0,264.86
1,0,64.1
5,0,139.24
5,0,24.68
4,0,47.69
5,0,138.84
5,0,212.82
5,0,61.05
5,0,51.09
5,0,140.92
5,0,62.47
4,0,104.48
4,0,145.65
4,0,106.87
5,0,195.58
3,0,64.59
5,0,129.64
5,1,417.84
4,0,35.0
5,1,235.9
5,0,93.97
1,0,186.84
5,0,37.77
4,0,474.66
5,0,215.14
4,0,170.0
5,0,69.07
5,0,47.62
1,1,415.54
5,0,84.18
4,0,38.09
4,0,45.1
2,0,145.35
5,0,148.7
4,0,195.95
1,0,319.11
5,0,227.93
4,1,2429.68
3,0,44.42
5,0,70.42
5,0,141.84
3,0,1006.32
1,0,48.24
1,0,189.86
5,0,79.5
1,0,126.74
5,0,201.16
5,0,171.34
5,0,99.95
5,0,98.56
5,0,63.79
5,0,34.0
4,0,727.98
4,0,108.41
3,1,1017.63
5,0,364.44
5,0,777.48
4,0,220.27
5,0,90.62
5,0,49.09
5,0,38.13
5,1,155.14
2,0,441.16
5,0,34.05
5,0,212.8
3,0,60.74
4,1,303.7
4,0,73.34
5,0,33.17
5,0,235.74
5,0,368.11
2,0,108.37
1,0,387.85
5,0,1323.79
1,0,266.01
5,0,42.52
5,0,103.36
3,0,270.06
5,0,138.05
4,0,62.59
4,0,332.3
2,0,215.14
5,0,193.6
4,0,34.75
5,0,80.9
5,0,53.62
3,0,519.48
5,0,96.8
4,0,44.87
5,0,37.35
5,0,51.8
5,0,112.53
5,0,72.08
2,0,91.11
4,0,84.28
5,0,118.63
2,0,34.13
5,0,117.31
5,0,106.87
4,0,54.17
1,1,88.72
4,0,332.2
5,0,156.32
5,0,31.33
5,0,224.7
5,0,74.0
1,1,2276.1
5,0,73.03
5,0,98.84
5,0,166.82
5,0,46.85
5,0,61.92
4,0,222.04
5,0,93.12
5,0,51.67
3,0,227.72
4,0,32.77
5,0,276.84
1,0,68.53
5,0,606.57
5,0,146.96
5,0,113.0
5,0,158.51
1,0,62.83
2,1,244.27
2,0,538.39
4,0,198.4
5,0,113.43
5,0,47.25
1,0,111.02
5,0,831.72
5,0,258.96
5,0,246.24
2,0,136.75
5,0,92.97
1,0,66.44
1,1,436.38
5,0,140.07
5,0,66.78
5,0,124.02
3,0,36.26
3,0,118.38
1,0,72.53
5,0,153.2
5,0,159.12
5,0,31.9
5,1,1714.02
5,0,31.42
5,0,77.85
5,0,116.37
5,0,220.34
5,0,148.33
5,1,1702.35
5,0,108.75
1,0,52.64
4,0,171.44
5,0,134.53
5,0,134.47
5,0,791.76
4,0,237.07
5,0,70.53
5,0,142.72
5,0,103.35
5,0,177.49
3,0,193.3
5,0,33.12
5,0,181.55
3,0,95.21
5,0,42.5
5,0,111.64
4,0,41.84
5,0,147.41
5,0,76.05
5,0,169.99
4,0,34.75
5,0,52.58
4,0,345.49
5,0,106.11
5,0,50.13
1,1,962.52
4,0,111.32
5,0,38.27
5,0,67.24
5,0,64.18
4,0,129.36
3,1,348.07
4,0,39.23
3,0,45.34
1,0,93.71
5,0,132.91
4,0,194.56
4,0,94.3
5,0,61.79
5,0,171.03
5,0,147.45
1,0,244.02
5,0,37.0
5,0,216.29
5,0,31.77
1,0,108.36
1,0,54.0
5,0,637.12
5,0,185.85
5,0,183.75
3,0,83.68
4,0,120.74
5,0,47.19
5,0,113.44
5,0,98.97
5,0,40.1
5,0,126.92
3,0,47.64
1,0,35.86
3,0,251.94
3,0,102.2
1,1,268.0
5,0,256.91
1,0,377.17
5,0,82.96
5,0,102.11
3,0,140.08
5,0,1462.65
5,0,115.25
4,0,233.07
1,1,35.0
5,0,83.96
5,1,121.7
5,0,208.2
5,0,47.23
4,0,153.32
4,0,36.11
1,1,58.0
5,0,118.07
4,0,129.2
4,0,872.95
5,0,73.27
1,0,87.8
5,0,212.15
2,0,152.56
5,0,202.28
5,0,81.11
3,0,467.51
5,0,397.7
5,0,314.04
1,1,538.39
1,0,76.08
4,0,187.89
5,0,31.79
3,0,45.93
1,0,45.08
5,0,58.83
4,0,114.45
1,1,229.66
1,0,310.69
5,0,78.86
5,0,78.19
2,1,57.6
4,0,276.18
4,0,146.46
4,0,45.79
2,0,123.54
1,1,106.97
1,0,177.0
5,0,762.4
4,1,111.03
1,0,433.14
5,0,106.38
4,0,98.82
5,0,308.77
5,0,40.01
5,0,271.58
4,0,70.04
1,1,48.13
5,0,234.61
5,0,157.07
5,0,101.39
5,0,76.33
4,1,123.89
5,0,74.07
4,0,71.36
1,1,60.27
5,0,132.22
2,1,25.13
5,0,26.39
1,0,111.57
5,0,413.12
1,0,210.48
1,1,96.32
5,0,169.92
5,0,142.41
5,0,88.35
5,0,82.6
5,0,97.77
4,0,51.75
5,0,610.96
5,0,132.95
5,0,26.63
5,0,117.96
5,0,125.44
5,0,1812.33
5,0,294.98
5,0,81.78
4,0,30.0
4,0,190.37
3,0,59.47
3,0,98.51
3,0,118.35
1,1,201.45
4,0,291.52
4,0,165.04
5,0,61.69
3,0,116.04
5,0,36.75
5,0,116.93
5,0,26.58
5,0,168.33
5,0,75.77
4,0,192.35
4,0,1090.68
5,0,86.36
2,0,44.9
1,0,292.15
5,0,157.72
5,0,146.57
5,0,135.08
5,0,35.69
4,0,60.61
5,0,308.16
1,0,197.37
5,0,457.86
4,0,279.3
5,0,198.48
5,0,236.3
5,0,170.14
4,0,73.34
5,0,86.72
4,0,473.58
4,0,383.95
3,0,85.75
5,0,157.36
3,0,133.17
4,0,323.07
4,0,45.08
1,0,92.3
1,0,88.08
4,0,115.44
5,0,145.9
4,0,1175.58
5,1,89.58
5,0,46.01
5,0,190.62
4,0,52.85
2,0,305.57
5,0,3666.42
4,0,91.79
5,0,44.1
4,0,152.21
5,0,236.7
5,0,319.19
4,0,209.94
5,0,58.99
5,0,196.0
5,0,28.38
5,0,73.65
5,0,35.77
5,0,259.4
5,0,109.23
5,0,105.28
4,0,59.65
4,0,88.9
5,0,206.87
5,0,105.01
1,1,137.24
5,0,99.58
5,0,538.36
5,0,77.34
1,0,22.29
1,0,241.36
5,0,254.01
4,0,90.93
5,0,55.55
4,0,44.41
5,0,173.88
4,0,184.52
4,0,112.09
4,0,100.58
5,0,204.24
5,0,54.34
5,0,187.99
5,0,38.92
1,1,154.36
5,0,94.99
5,0,148.74
5,0,28.4
5,0,155.96
1,1,1415.66
4,0,185.84
5,0,78.1
4,0,31.76
3,0,86.05
5,0,157.22
5,0,71.71
5,0,75.25
5,0,44.32
1,0,430.04
3,1,204.17
4,0,120.91
4,0,139.07
3,0,171.62
5,0,96.9
5,0,217.8
1,0,95.31
5,0,96.09
4,0,110.25
1,0,333.54
5,0,254.34
5,0,27.13
5,0,204.18
5,0,227.27
3,1,111.02
3,0,88.09
2,0,1134.44
4,0,103.14
1,0,49.17
3,0,75.66
4,0,38.17
5,0,86.18
5,0,113.08
4,0,97.76
1,0,90.98
5,0,51.14
5,0,101.48
4,0,55.1
5,1,81.5
4,0,40.75
1,0,49.75
5,0,45.0
5,0,107.59
1,1,47.62
1,1,66.19
5,0,356.53
5,0,173.23
5,0,60.74
5,0,1225.65
1,1,114.84
4,0,63.66
1,0,81.46
4,0,49.34
5,0,50.1
5,0,33.61
5,0,44.06
4,0,64.51
4,0,211.87
4,0,86.09
4,0,153.73
5,0,52.1
5,0,113.89
4,0,164.7
1,0,186.84
5,0,162.62
5,0,182.55
4,0,226.14
5,0,117.44
5,0,680.26
5,0,532.55
5,0,145.79
5,0,185.61
1,1,765.84
5,0,396.32
5,0,65.89
5,1,86.15
4,0,568.61
5,0,355.08
1,0,313.58
5,0,135.58
4,0,367.2
4,0,39.42
4,0,122.27
4,0,270.0
5,1,266.52
3,0,82.08
4,0,154.28
3,0,396.05
2,1,52.13
5,0,631.91
5,1,349.74
3,0,58.6
4,0,301.44
4,0,223.89
5,0,95.11
5,0,124.52
5,0,52.78
3,0,126.33
5,0,21.36
5,0,54.1
1,0,166.23
5,0,143.06
3,0,65.87
5,0,52.23
5,0,74.17
4,0,46.11
5,0,222.64
4,0,112.1
4,0,197.17
5,0,36.05
5,0,220.68
4,0,398.26
5,0,46.1
2,0,637.02
3,0,132.51
5,0,304.06
5,0,218.21
5,0,281.71
5,0,137.5
5,0,63.5
5,0,186.77
5,0,133.24
4,0,217.13
3,0,169.84
5,0,608.49
5,0,35.0
4,0,182.94
5,0,38.2
5,0,28.04
5,0,156.64
1,1,117.1
4,0,116.94
5,0,788.53
1,1,183.53
2,0,128.5
1,1,364.88
5,0,84.55
5,0,48.79
5,0,155.73
5,0,230.36
5,0,260.19
5,0,228.38
5,0,92.57
5,0,74.58
5,0,99.7
5,0,100.95
5,0,72.77
4,0,108.82
5,0,56.62
5,0,116.94
5,0,62.13
5,1,117.54
5,0,84.66
4,0,122.94
3,0,38.75
3,0,137.1
4,0,36.35
5,0,113.22
5,0,78.0
4,0,921.05
5,0,86.83
5,0,41.36
5,0,163.32
5,0,56.59
5,0,31.71
5,0,291.44
5,0,32.13
1,0,254.0
5,0,64.03
5,0,251.28
5,0,82.19
1,1,101.73
5,0,118.86
5,0,155.37
5,0,22.71
2,0,443.6
5,0,35.09
4,0,96.42
5,0,129.28
5,0,81.56
4,0,145.81
5,0,293.46
5,0,66.0
1,1,300.22
5,0,547.96
4,0,68.44
5,0,45.79
5,0,36.36
5,0,102.37
1,0,214.19
3,0,122.04
1,0,33.86
4,0,172.16
1,0,228.95
5,0,765.76
5,0,386.32
4,0,125.36
5,0,117.96
5,0,107.25
5,0,55.38
5,0,62.44
1,0,515.18
1,0,319.69
4,0,140.49
5,0,106.76
5,0,150.15
5,0,116.24
5,0,258.96
5,0,213.37
3,0,192.37
3,0,97.92
5,0,31.72
5,0,706.8399999999999
4,0,237.68
5,0,67.05
5,0,362.39
5,0,38.17
5,0,173.41
5,0,71.37
5,0,44.38
5,0,193.39
5,0,67.08
5,0,251.68
5,0,67.58
3,0,134.58
5,0,140.01
1,0,112.81
5,0,103.65
1,0,248.4
5,0,271.28
5,0,438.26
1,0,52.38
5,0,123.25
4,0,90.99
3,0,236.71
3,1,67.5
4,0,135.0
5,0,96.7
1,1,101.44
5,0,394.95
5,0,109.42
3,0,114.45
1,0,259.56
5,0,114.57
5,0,669.98
5,0,137.08
5,0,406.6
5,1,368.75
5,0,649.15
5,0,405.52
5,0,661.08
4,0,120.16
5,0,76.38
5,0,35.1
5,0,31.8
5,0,55.24
2,0,77.6
5,0,157.66
5,1,37.37
5,0,55.6
5,0,166.81
5,0,201.75
5,0,36.75
4,0,198.77
5,0,454.54
5,0,110.4
5,0,113.53
5,0,520.65
5,0,76.08
3,0,151.46
4,0,84.14
5,0,48.13
3,1,34.09
1,1,73.27
1,0,141.9
5,0,46.2
1,1,394.52
5,0,82.9
5,0,181.1
5,0,37.129999999999995
5,0,33.1
5,1,128.68
3,1,157.3
5,0,2844.96
3,0,775.98
5,0,79.88
5,0,30.18
1,0,173.4
5,0,32.86
1,0,1767.1
4,0,37.34
5,0,122.36
4,0,84.14
5,0,65.7
1,0,280.16
1,1,66.94
5,0,51.76
4,0,136.52
5,0,157.12
4,0,132.82
2,0,237.11
1,1,403.26
5,0,71.63
5,0,76.08
5,0,58.85
1,1,98.11
5,0,38.13
5,0,139.25
4,0,136.99
5,0,24.1
1,0,770.24
2,0,175.28
1,1,140.3
5,0,84.81
2,0,62.78
5,0,138.6
5,0,263.93
1,0,177.75
5,0,93.58
5,0,50.3
5,0,162.41
5,0,63.7
5,0,140.4
5,0,413.88
5,0,58.09
5,0,127.42
5,0,35.08
4,0,116.25
5,0,97.26
5,0,625.24
2,1,371.14
5,1,373.73
4,1,69.03
1,0,1342.98
5,0,55.01
5,0,117.48
1,1,411.63
3,0,497.89
5,0,246.36
5,0,146.84
5,0,41.96
4,0,187.47
4,0,93.48
5,0,176.99
3,0,113.19
5,0,201.42
1,1,189.18
5,0,94.4
5,0,66.25
5,0,75.08
3,0,194.53
5,0,94.21
5,0,223.44
4,0,168.3
5,0,44.3
2,1,91.92
5,0,55.96
4,0,63.71
5,0,144.64
5,0,20.19
5,0,67.23
5,0,44.1
5,0,96.72
5,0,214.65
4,0,425.27
4,1,150.5
2,0,208.58
5,0,110.18
4,0,53.1
5,0,57.27
5,0,87.62
4,0,36.19
5,0,128.82
1,0,32.0
4,0,71.34
1,0,139.09
5,0,136.08
5,0,180.3
1,1,248.34
1,0,99.33
5,0,88.0
1,1,36.69
5,0,108.12
5,0,162.48
4,0,72.76
5,0,46.19
3,0,227.38
2,0,33.22
